,id,displayId,bedrooms,city,cityId,bathrooms,iptu,amenities,comfortCommodities,practicalityCommodities,area,installations,rentPrice,condoPrice,condoType,region,type,iptuType,totalCost,parkingSpaces,address,floor,homeProtection,remarks,acceptsPets,hasFurniture,isNearSubway,placesNearby,availabilityType,photos,photosCategorizedByRooms,relevantRegions,photospheres,specialConditions,offers,status,showUrlHasBeenCopiedSnackbar,isGalleryModalOpen,error,loaded,loading,loadingCategorizedRooms,selectedMedia,video,promotions,condominium,forRent,forSale,salePrice,mortgageFirstInstallment,listings,businessContext,regionParameters,houseAgent,tenantServiceFee,closingStatus,rentalGuarantee,reservationAvailability,isPrimaryMarket,extraInfo,macroRegion,suites,allowsCustomOffer,displayCustomOfferPreference,houseVisitStatus,visitStatusReason,visitsUnavailable,isReserved,allowDirectOffer,lastPublishedDate,listingPublication,rentOnTermination,constructionYear,daysToVacate,furniture,partnerId,movingDate,awaitingAvailabilityReason
0,893726550,1026550,2,Rio de Janeiro,1507.0,1,0,"[{'key': 'BANHEIRA_DE_HIDROMASSAGEM', 'text': 'Banheira', 'value': 'NAO', 'optional': False}, {'key': 'BOX', 'text': 'Box', 'value': 'NAO', 'optional': False}, {'key': 'VARANDA', 'text': 'Varanda', 'value': 'NAO', 'optional': False}, {'key': 'PISCINA_PRIVATIVA', 'text': 'Piscina privativa', 'value': 'SIM', 'optional': False}, {'key': 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'text': 'Armários no quarto', 'value': 'NAO', 'optional': False}, {'key': 'ARMARIOS_NOS_BANHEIROS', 'text': 'Armários no banheiro', 'value': 'NAO', 'optional': False}, {'key': 'ARMARIOS_NA_COZINHA', 'text': 'Armários na cozinha', 'value': 'NAO', 'optional': False}, {'key': 'AR_CONDICIONADO', 'text': 'Ar condicionado', 'value': 'NAO', 'optional': False}, {'key': 'CHUVEIRO_A_GAS', 'text': 'Chuveiro a gás', 'value': 'NAO', 'optional': False}, {'key': 'QUARTO_DE_SERVICO', 'text': 'Quarto de serviço', 'value': 'SIM', 'optional': False}, {'key': 'BANHEIRO_DE_SERVICO', 'text': 'Banheiro de serviço', 'value': 'SIM', 'optional': False}, {'key': 'VARANDA_GOURMET', 'text': 'Varanda gourmet', 'value': 'SIM', 'optional': False}, {'key': 'APARTAMENTO_COBERTURA', 'text': 'Apartamento cobertura', 'value': 'NAO', 'optional': False}, {'key': 'QUARTO_EXTRA_REVERSIVEL', 'text': 'Quarto extra reversível', 'value': 'SIM', 'optional': False}, {'key': 'FOGAO_INCLUSO', 'text': 'Fogão', 'value': 'NAO', 'optional': False}, {'key': 'GELADEIRA_INCLUSO', 'text': 'Geladeira', 'value': 'NAO', 'optional': False}, {'key': 'BANHEIRO_ADAPTADO', 'text': 'Banheiro adaptado', 'value': 'NAO', 'optional': False}, {'key': 'CLOSET', 'text': 'Closet', 'value': 'NAO', 'optional': False}, {'key': 'COZINHA_AMERICANA', 'text': 'Cozinha americana', 'value': 'SIM', 'optional': False}, {'key': 'MESAS_E_CADEIRAS_DE_ESCRITORIO', 'text': 'Mesas e cadeiras de escritório', 'value': 'NAO', 'optional': False}, {'key': 'JARDIM', 'text': 'Jardim', 'value': 'NAO', 'optional': False}, {'key': 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'text': 'Quartos e corredores com portas amplas', 'value': 'SIM', 'optional': False}, {'key': 'QUINTAL', 'text': 'Quintal', 'value': 'NAO', 'optional': False}, {'key': 'SOMENTE_UMA_CASA_NO_TERRENO', 'text': 'Somente uma casa no terreno', 'value': 'NAO', 'optional': False}, {'key': 'AREA_DE_SERVICO', 'text': 'Área de serviço', 'value': 'SIM', 'optional': False}]","[{'key': 'BANHEIRA_DE_HIDROMASSAGEM', 'text': 'Banheira', 'value': 'NAO', 'optional': False}, {'key': 'PISCINA_PRIVATIVA', 'text': 'Piscina privativa', 'value': 'SIM', 'optional': False}, {'key': 'AR_CONDICIONADO', 'text': 'Ar condicionado', 'value': 'NAO', 'optional': False}, {'key': 'SOL_DA_MANHA', 'text': 'Sol da manhã', 'value': 'SIM', 'optional': False}, {'key': 'SOL_DA_TARDE', 'text': 'Sol da tarde', 'value': 'NAO', 'optional': False}, {'key': 'CORTINAS_BLACK_OUT', 'text': 'Cortinas corta luz', 'value': 'SIM', 'optional': False}, {'key': 'CORTINAS_DECORATIVAS', 'text': 'Cortina translúcida', 'value': 'SIM', 'optional': False}, {'key': 'JANELA_ANTI_RUIDO', 'text': 'Janela anti-ruído', 'value': 'SIM', 'optional': False}, {'key': 'VENTILADOR_DE_TETO', 'text': 'Ventilador de teto', 'value': 'NAO', 'optional': False}, {'key': 'LUMINOSIDADE_NATURAL', 'text': 'Janelas grandes', 'value': 'SIM', 'optional': False}, {'key': 'VISTA_LIVRE', 'text': 'Vista livre', 'value': 'NAO', 'optional': False}, {'key': 'RUA_SILENCIOSA', 'text': 'Rua silenciosa', 'value': 'SIM', 'optional': False}]","[{'key': 'BOX', 'text': 'Box', 'value': 'NAO', 'optional': False}, {'key': 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'text': 'Armários no quarto', 'value': 'NAO', 'optional': False}, {'key': 'ARMARIOS_NOS_BANHEIROS', 'text': 'Armários no banheiro', 'value': 'NAO', 'optional': False}, {'key': 'ARMARIOS_NA_COZINHA', 'text': 'Armários na cozinha', 'value': 'NAO', 'optional': False}, {'key': 'CHUVEIRO_A_GAS', 'text': 'Chuveiro a gás', 'value': 'NAO', 'optional': False}, {'key': 'FOGAO_INCLUSO', 'text': 'Fogão', 'value': 'NAO', 'optional': False}, {'key': 'GELADEIRA_INCLUSO', 'text': 'Geladeira', 'value': 'NAO', 'optional': False}, {'key': 'CHUVEIRO_ELETRICO', 'text': 'Chuveiro elétrico', 'value': 'SIM', 'optional': False}, {'key': 'MICROONDAS', 'text': 'Microondas', 'value': 'NAO', 'optional': False}, {'key': 'SOFA', 'text': 'Sofá', 'value': 'NAO', 'optional': False}, {'key': 'MAQUINA_DE_LAVAR', 'text': 'Máquina de lavar', 'value': 'NAO', 'optional': False}, {'key': 'TANQUE', 'text': 'Tanque', 'value': 'SIM', 'optional': False}, {'key': 'REDE_DE_PROTECAO', 'text': 'Tela nas janelas', 'value': 'SIM', 'optional': False}, {'key': 'VARAL_DE_ROUPAS', 'text': 'Varal de roupas', 'value': 'SIM', 'optional': False}, {'key': 'TOMADAS_NOVAS', 'text': 'Tomadas 3 pinos', 'value': 'SIM', 'optional': False}, {'key': 'TELEVISAO', 'text': 'Televisão', 'value': 'NAO', 'optional': False}, {'key': 'MESAS_E_CADEIRAS_DE_JANTAR', 'text': 'Mesas e cadeiras de jantar', 'value': 'NAO', 'optional': False}, {'key': 'CHURRASQUEIRA', 'text': 'Churrasqueira', 'value': 'SIM', 'optional': False}, {'key': 'ACESSO_SEM_DEGRAUS', 'text': 'Acesso sem degraus', 'value': 'SIM', 'optional': False}, {'key': 'COOKTOP', 'text': 'Fogão cooktop', 'value': 'NAO', 'optional': False}, {'key': 'UTENSILIOS_DE_COZINHA', 'text': 'Utensílios de cozinha', 'value': 'NAO', 'optional': False}, {'key': 'CAMA_DE_CASAL', 'text': 'Cama de casal', 'value': 'NAO', 'optional': False}, {'key': 'CAMA_DE_SOLTEIRO', 'text': 'Cama de solteiro', 'value': 'NAO', 'optional': False}, {'key': 'ESPELHO_NO_BANHEIRO', 'text': 'Espelho no banheiro', 'value': 'SIM', 'optional': False}, {'key': 'FECHADURA_ELETRONICA', 'text': 'Fechadura eletrônica', 'value': 'SIM', 'optional': False}, {'key': 'ENERGIA', 'text': 'Energia no imóvel', 'value': 'SIM', 'optional': False}]",45,"[{'key': 'PLAYGROUND', 'text': 'Playground', 'value': 'SIM'}, {'key': 'PISCINA', 'text': 'Piscina', 'value': 'SIM'}, {'key': 'CHURRASQUEIRA', 'text': 'Churrasqueira', 'value': 'NAO'}, {'key': 'QUADRA_ESPORTIVA', 'text': 'Quadra esportiva', 'value': 'NAO'}, {'key': 'ACADEMIA', 'text': 'Academia', 'value': 'NAO'}, {'key': 'SALAO_DE_FESTAS', 'text': 'Salão de festas', 'value': 'SIM'}, {'key': 'SAUNA', 'text': 'Sauna', 'value': 'NAO'}, {'key': 'LAVANDERIA_NO_PREDIO', 'text': 'Lavanderia no prédio', 'value': 'NAO'}, {'key': 'GAS_ENCANADO', 'text': 'Gás encanado', 'value': 'SIM'}, {'key': 'ESPACO_GOURMET_NA_AREA_COMUM', 'text': 'Espaço gourmet na área comum', 'value': 'SIM'}, {'key': 'BRINQUEDOTECA', 'text': 'Brinquedoteca', 'value': 'NAO'}, {'key': 'CORRIMAO', 'text': 'Corrimão', 'value': 'SIM'}, {'key': 'PISO_TATIL', 'text': 'Piso tátil', 'value': 'SIM'}, {'key': 'RAMPAS_DE_ACESSO', 'text': 'Rampas de acesso', 'value': 'NAO'}, {'key': 'SALAO_DE_JOGOS', 'text': 'Salão de jogos', 'value': 'NAO'}, {'key': 'VAGA_DE_GARAGEM_ACESSIVEL', 'text': 'Vaga de garagem acessível', 'value': 'SIM'}, {'key': 'AREA_VERDE', 'text': 'Área verde', 'value': 'NAO'}, {'key': 'Elevador', 'value': 'NAO'}, {'key': 'Porteiro24H', 'value': 'SIM'}]",500,210,Normal,"{'name': 'Campo Grande', 'hub': {'loading': 'UNSET', 'enabled': False, 'abSecretariat': False, 'isPrimaryMarket': False}, 'id': 4052}",Apartamento,NaoExiste,728,1,"{'street': 'Avenida Brasil', 'neighborhood': 'Campo Grande', 'city': 'Rio de Janeiro', 'zipCode': '23078-002', 'stateName': 'Rio de Janeiro', 'stateAcronym': 'RJ', 'lat': -22.8618923, 'lng': -43.5494151, 'countryName': 'Brasil', 'countryCode': 'BR', 'country': 'Brasil'}",2.0,7,,True,False,False,"[{'name': 'Rio Jordão', 'type': 'PARK_OR_GREEN_AREA', 'slug': 'rio-jordao-rio-de-janeiro-rj-brasil'}, {'name': 'Escola Municipal Tóquio', 'type': 'SCHOOL', 'slug': 'escola-municipal-toquio-campo-grande-rio-de-janeiro-rj'}, {'name': 'Escola Municipal Ministro Alcides Carneiro', 'type': 'SCHOOL', 'slug': 'escola-municipal-ministro-alcides-carneiro-campo-grande-rio-de-janeiro-rj'}, {'name': 'Escola Municipal Comunidade Jardim Pedregoso', 'type': 'SCHOOL', 'slug': 'escola-municipal-comunidade-jardim-pedregoso-campo-grande-rio-de-janeiro-rj'}, {'name': 'Escola Municipal Professor Manuel Said Ali', 'type': 'SCHOOL', 'slug': 'escola-municipal-professor-manuel-said-ali-campo-grande-rio-de-janeiro-rj'}]",IMMEDIATE,"[{'id': 28399307, 'subtitle': 'Sala', 'url': '893726550-649.7517728716714IMG1461.jpg', 'cover': True}, {'id': 28399308, 'subtitle': 'Sala', 'url': '893726550-161.66127115118533IMG1462.jpg', 'cover': False}, {'id': 28399310, 'subtitle': 'Sala', 'url': '893726550-713.3731798667428IMG1463.jpg', 'cover': False}, {'id': 28399311, 'subtitle': 'Sala', 'url': '893726550-656.5098248843354IMG1464.jpg', 'cover': False}, {'id': 28399313, 'subtitle': 'Vista da Sala', 'url': '893726550-630.2145521500811IMG1465.jpg', 'cover': False}, {'id': 28399315, 'subtitle': 'Quarto 1', 'url': '893726550-824.8713346819909IMG1466.jpg', 'cover': False}, {'id': 28399317, 'subtitle': 'Quarto 1', 'url': '893726550-39.19709390219772IMG1467.jpg', 'cover': False}, {'id': 28399320, 'subtitle': 'Quarto 1', 'url': '893726550-816.1485796467242IMG1468.jpg', 'cover': False}, {'id': 28399321, 'subtitle': 'Quarto 1', 'url': '893726550-379.41192630568963IMG1469.jpg', 'cover': False}, {'id': 28399323, 'subtitle': 'Vista do Quarto 1', 'url': '893726550-766.4741552565108IMG1470.jpg', 'cover': False}, {'id': 28399327, 'subtitle': 'Quarto 2', 'url': '893726550-188.8812487644014IMG1471.jpg', 'cover': False}, {'id': 28399328, 'subtitle': 'Quarto 2', 'url': '893726550-203.2704454749038IMG1472.jpg', 'cover': False}, {'id': 28399331, 'subtitle': 'Quarto 2', 'url': '893726550-194.70618221819103IMG1473.jpg', 'cover': False}, {'id': 28399333, 'subtitle': 'Quarto 2', 'url': '893726550-360.9868580181653IMG1474.jpg', 'cover': False}, {'id': 28399335, 'subtitle': 'Vista do Quarto 2', 'url': '893726550-909.5357521088756IMG1475.jpg', 'cover': False}, {'id': 28399337, 'subtitle': 'Banheiro', 'url': '893726550-494.20122804153056IMG1476.jpg', 'cover': False}, {'id': 28399341, 'subtitle': 'Banheiro', 'url': '893726550-68.42530885416798IMG1478.jpg', 'cover': False}, {'id': 28399343, 'subtitle': 'Banheiro', 'url': '893726550-822.8293873671059IMG1479.jpg', 'cover': False}, {'id': 28399340, 'subtitle': 'Detalhe do Banheiro', 'url': '893726550-437.2481705140893IMG1477.jpg', 'cover': False}, {'id': 28399344, 'subtitle': 'Detalhe do Banheiro', 'url': '893726550-534.8894953846632IMG1480.jpg', 'cover': False}, {'id': 28399346, 'subtitle': 'Detalhe do Banheiro', 'url': '893726550-405.8829253756014IMG1481.jpg', 'cover': False}, {'id': 28399348, 'subtitle': 'Cozinha', 'url': '893726550-494.6846682415272IMG1482.jpg', 'cover': False}, {'id': 28399351, 'subtitle': 'Cozinha', 'url': '893726550-676.8136745551187IMG1484.jpg', 'cover': False}, {'id': 28399354, 'subtitle': 'Cozinha', 'url': '893726550-918.0124721111209IMG1485.jpg', 'cover': False}, {'id': 28399355, 'subtitle': 'Cozinha', 'url': '893726550-805.1766883831028IMG1487.jpg', 'cover': False}, {'id': 28399358, 'subtitle': 'Detalhe da Cozinha', 'url': '893726550-750.9622677574796IMG1488.jpg', 'cover': False}, {'id': 28399359, 'subtitle': 'Detalhe da Cozinha', 'url': '893726550-474.20233633573315IMG1489.jpg', 'cover': False}, {'id': 28399362, 'subtitle': 'Área de Serviço', 'url': '893726550-129.84064238381055IMG1490.jpg', 'cover': False}, {'id': 28399364, 'subtitle': 'Área de Serviço', 'url': '893726550-155.68858393448315IMG1491.jpg', 'cover': False}, {'id': 28399367, 'subtitle': 'Detalhe da Área de Serviço', 'url': '893726550-394.9135880688991IMG1492.jpg', 'cover': False}, {'id': 28399370, 'subtitle': 'Vista da Área de Serviço', 'url': '893726550-990.0550594736809IMG1493.jpg', 'cover': False}, {'id': 28399379, 'subtitle': 'Área comum', 'url': '893726550-233.9455099284753IMG9751.jpg', 'cover': False}, {'id': 28399383, 'subtitle': 'Área comum - Piscina', 'url': '893726550-842.0912939893414IMG9752.jpg', 'cover': False}, {'id': 28399387, 'subtitle': 'Área comum - Piscina', 'url': '893726550-712.8087321149851IMG9753.jpg', 'cover': False}, {'id': 28399372, 'subtitle': 'Área comum - Playground', 'url': '893726550-592.5027476940716IMG9746.jpg', 'cover': False}, {'id': 28399376, 'subtitle': 'Área comum - Playground', 'url': '893726550-491.3797339075573IMG9747.jpg', 'cover': False}, {'id': 28399392, 'subtitle': 'Área comum - Churrasqueira', 'url': '893726550-788.3206373904276IMG9754.jpg', 'cover': False}, {'id': 28399397, 'subtitle': 'Área comum - Churrasqueira', 'url': '893726550-867.7172138722177IMG9755.jpg', 'cover': False}, {'id': 28399401, 'subtitle': 'Área comum - Salão de festas', 'url': '893726550-880.9794808746739IMG9756.jpg', 'cover': False}, {'id': 28399411, 'subtitle': 'Área comum - Salão de festas', 'url': '893726550-391.71975077148966IMG9758.jpg', 'cover': False}, {'id': 28399407, 'subtitle': 'Área comum - Churrasqueira', 'url': '893726550-242.67384496314426IMG9757.jpg', 'cover': False}, {'id': 28399418, 'subtitle': 'Área comum - Salão de festas', 'url': '893726550-860.7798917705348IMG9759.jpg', 'cover': False}, {'id': 28399424, 'subtitle': 'Entrada', 'url': '893726550-555.2197180416914IMG9760.jpg', 'cover': False}, {'id': 28399432, 'subtitle': 'Fachada do Condomínio', 'url': '893726550-285.0892727139246IMG9763.jpg', 'cover': False}, {'id': 28399442, 'subtitle': 'Fachada do Bloco', 'url': '893726550-345.0304249270817IMG1194.jpg', 'cover': False}]",[],[],[],['Exclusivity'],"{'closingRate': 0, 'shouldHighlightIcon': True, 'shouldShowOfferDialog': False, 'shouldShowOffers': False, 'summary': []}",publicado,False,False,False,True,False,False,tenant/HouseMedia/PHOTOS,,[],{},True,False,0.0,0,"[{'imovelId': 893726550, 'businessContext': 'RENT', 'status': 'publicado', 'firstPublicationDate': '2022-07-27T02:23:30.000+0000', 'lastPublicationDate': '2022-07-27T02:23:30.000+0000', 'listingRentModel': {'listingBusinessContextId': 1183741, 'rentalAdministrator': 'QUINTOANDAR'}, 'ownership': 'STANDARD'}]",,"{'loaded': False, 'loading': False, 'RENT': {'visitsEnabled': True, 'talkToAgentEnabled': False}, 'SALE': {'visitsEnabled': True, 'talkToAgentEnabled': False}}","{'isDialogOpen': False, 'alreadyOpenedByQueryParam': False}",11,{'loading': False},"{'minValue': 125, 'maxValue': 375}",,False,"{'loading': 'UNSET', 'enabled': False}","{'id': 4053, 'name': 'RIO 13'}",0.0,True,True,ACCEPT_NEW,,False,False,True,2022-07-27T02:23:30.000Z,stranded,False,,,,,,
