,id,bedrooms,city,bathrooms,iptu,amenities,comfortCommodities,practicalityCommodities,area,installations,rentPrice,condoPrice,condoType,region,type,iptuType,totalCost,parkingSpaces,address,floor,homeProtection,remarks,acceptsPets,hasFurniture,isNearSubway,placesNearby,availabilityType,specialConditions,offers,video,condominium,mortgageFirstInstallment,listings,businessContext,regionParameters,houseAgent,tenantServiceFee,rentalGuarantee,reservationAvailability,suites,allowsCustomOffer,displayCustomOfferPreference,visitStatusReason,constructionYear,daysToVacate,furniture,partnerId,movingDate,awaitingAvailabilityReason,macroRegion_name
0,893726550.0,2,Rio de Janeiro,1.0,0,"[{'key': 'BANHEIRA_DE_HIDROMASSAGEM', 'text': 'Banheira', 'value': 'NAO', 'optional': False}, {'key': 'BOX', 'text': 'Box', 'value': 'NAO', 'optional': False}, {'key': 'VARANDA', 'text': 'Varanda', 'value': 'NAO', 'optional': False}, {'key': 'PISCINA_PRIVATIVA', 'text': 'Piscina privativa', 'value': 'SIM', 'optional': False}, {'key': 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'text': 'Armários no quarto', 'value': 'NAO', 'optional': False}, {'key': 'ARMARIOS_NOS_BANHEIROS', 'text': 'Armários no banheiro', 'value': 'NAO', 'optional': False}, {'key': 'ARMARIOS_NA_COZINHA', 'text': 'Armários na cozinha', 'value': 'NAO', 'optional': False}, {'key': 'AR_CONDICIONADO', 'text': 'Ar condicionado', 'value': 'NAO', 'optional': False}, {'key': 'CHUVEIRO_A_GAS', 'text': 'Chuveiro a gás', 'value': 'NAO', 'optional': False}, {'key': 'QUARTO_DE_SERVICO', 'text': 'Quarto de serviço', 'value': 'SIM', 'optional': False}, {'key': 'BANHEIRO_DE_SERVICO', 'text': 'Banheiro de serviço', 'value': 'SIM', 'optional': False}, {'key': 'VARANDA_GOURMET', 'text': 'Varanda gourmet', 'value': 'SIM', 'optional': False}, {'key': 'APARTAMENTO_COBERTURA', 'text': 'Apartamento cobertura', 'value': 'NAO', 'optional': False}, {'key': 'QUARTO_EXTRA_REVERSIVEL', 'text': 'Quarto extra reversível', 'value': 'SIM', 'optional': False}, {'key': 'FOGAO_INCLUSO', 'text': 'Fogão', 'value': 'NAO', 'optional': False}, {'key': 'GELADEIRA_INCLUSO', 'text': 'Geladeira', 'value': 'NAO', 'optional': False}, {'key': 'BANHEIRO_ADAPTADO', 'text': 'Banheiro adaptado', 'value': 'NAO', 'optional': False}, {'key': 'CLOSET', 'text': 'Closet', 'value': 'NAO', 'optional': False}, {'key': 'COZINHA_AMERICANA', 'text': 'Cozinha americana', 'value': 'SIM', 'optional': False}, {'key': 'MESAS_E_CADEIRAS_DE_ESCRITORIO', 'text': 'Mesas e cadeiras de escritório', 'value': 'NAO', 'optional': False}, {'key': 'JARDIM', 'text': 'Jardim', 'value': 'NAO', 'optional': False}, {'key': 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'text': 'Quartos e corredores com portas amplas', 'value': 'SIM', 'optional': False}, {'key': 'QUINTAL', 'text': 'Quintal', 'value': 'NAO', 'optional': False}, {'key': 'SOMENTE_UMA_CASA_NO_TERRENO', 'text': 'Somente uma casa no terreno', 'value': 'NAO', 'optional': False}, {'key': 'AREA_DE_SERVICO', 'text': 'Área de serviço', 'value': 'SIM', 'optional': False}]","[{'key': 'BANHEIRA_DE_HIDROMASSAGEM', 'text': 'Banheira', 'value': 'NAO', 'optional': False}, {'key': 'PISCINA_PRIVATIVA', 'text': 'Piscina privativa', 'value': 'SIM', 'optional': False}, {'key': 'AR_CONDICIONADO', 'text': 'Ar condicionado', 'value': 'NAO', 'optional': False}, {'key': 'SOL_DA_MANHA', 'text': 'Sol da manhã', 'value': 'SIM', 'optional': False}, {'key': 'SOL_DA_TARDE', 'text': 'Sol da tarde', 'value': 'NAO', 'optional': False}, {'key': 'CORTINAS_BLACK_OUT', 'text': 'Cortinas corta luz', 'value': 'SIM', 'optional': False}, {'key': 'CORTINAS_DECORATIVAS', 'text': 'Cortina translúcida', 'value': 'SIM', 'optional': False}, {'key': 'JANELA_ANTI_RUIDO', 'text': 'Janela anti-ruído', 'value': 'SIM', 'optional': False}, {'key': 'VENTILADOR_DE_TETO', 'text': 'Ventilador de teto', 'value': 'NAO', 'optional': False}, {'key': 'LUMINOSIDADE_NATURAL', 'text': 'Janelas grandes', 'value': 'SIM', 'optional': False}, {'key': 'VISTA_LIVRE', 'text': 'Vista livre', 'value': 'NAO', 'optional': False}, {'key': 'RUA_SILENCIOSA', 'text': 'Rua silenciosa', 'value': 'SIM', 'optional': False}]","[{'key': 'BOX', 'text': 'Box', 'value': 'NAO', 'optional': False}, {'key': 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'text': 'Armários no quarto', 'value': 'NAO', 'optional': False}, {'key': 'ARMARIOS_NOS_BANHEIROS', 'text': 'Armários no banheiro', 'value': 'NAO', 'optional': False}, {'key': 'ARMARIOS_NA_COZINHA', 'text': 'Armários na cozinha', 'value': 'NAO', 'optional': False}, {'key': 'CHUVEIRO_A_GAS', 'text': 'Chuveiro a gás', 'value': 'NAO', 'optional': False}, {'key': 'FOGAO_INCLUSO', 'text': 'Fogão', 'value': 'NAO', 'optional': False}, {'key': 'GELADEIRA_INCLUSO', 'text': 'Geladeira', 'value': 'NAO', 'optional': False}, {'key': 'CHUVEIRO_ELETRICO', 'text': 'Chuveiro elétrico', 'value': 'SIM', 'optional': False}, {'key': 'MICROONDAS', 'text': 'Microondas', 'value': 'NAO', 'optional': False}, {'key': 'SOFA', 'text': 'Sofá', 'value': 'NAO', 'optional': False}, {'key': 'MAQUINA_DE_LAVAR', 'text': 'Máquina de lavar', 'value': 'NAO', 'optional': False}, {'key': 'TANQUE', 'text': 'Tanque', 'value': 'SIM', 'optional': False}, {'key': 'REDE_DE_PROTECAO', 'text': 'Tela nas janelas', 'value': 'SIM', 'optional': False}, {'key': 'VARAL_DE_ROUPAS', 'text': 'Varal de roupas', 'value': 'SIM', 'optional': False}, {'key': 'TOMADAS_NOVAS', 'text': 'Tomadas 3 pinos', 'value': 'SIM', 'optional': False}, {'key': 'TELEVISAO', 'text': 'Televisão', 'value': 'NAO', 'optional': False}, {'key': 'MESAS_E_CADEIRAS_DE_JANTAR', 'text': 'Mesas e cadeiras de jantar', 'value': 'NAO', 'optional': False}, {'key': 'CHURRASQUEIRA', 'text': 'Churrasqueira', 'value': 'SIM', 'optional': False}, {'key': 'ACESSO_SEM_DEGRAUS', 'text': 'Acesso sem degraus', 'value': 'SIM', 'optional': False}, {'key': 'COOKTOP', 'text': 'Fogão cooktop', 'value': 'NAO', 'optional': False}, {'key': 'UTENSILIOS_DE_COZINHA', 'text': 'Utensílios de cozinha', 'value': 'NAO', 'optional': False}, {'key': 'CAMA_DE_CASAL', 'text': 'Cama de casal', 'value': 'NAO', 'optional': False}, {'key': 'CAMA_DE_SOLTEIRO', 'text': 'Cama de solteiro', 'value': 'NAO', 'optional': False}, {'key': 'ESPELHO_NO_BANHEIRO', 'text': 'Espelho no banheiro', 'value': 'SIM', 'optional': False}, {'key': 'FECHADURA_ELETRONICA', 'text': 'Fechadura eletrônica', 'value': 'SIM', 'optional': False}, {'key': 'ENERGIA', 'text': 'Energia no imóvel', 'value': 'SIM', 'optional': False}]",45,"[{'key': 'PLAYGROUND', 'text': 'Playground', 'value': 'SIM'}, {'key': 'PISCINA', 'text': 'Piscina', 'value': 'SIM'}, {'key': 'CHURRASQUEIRA', 'text': 'Churrasqueira', 'value': 'NAO'}, {'key': 'QUADRA_ESPORTIVA', 'text': 'Quadra esportiva', 'value': 'NAO'}, {'key': 'ACADEMIA', 'text': 'Academia', 'value': 'NAO'}, {'key': 'SALAO_DE_FESTAS', 'text': 'Salão de festas', 'value': 'SIM'}, {'key': 'SAUNA', 'text': 'Sauna', 'value': 'NAO'}, {'key': 'LAVANDERIA_NO_PREDIO', 'text': 'Lavanderia no prédio', 'value': 'NAO'}, {'key': 'GAS_ENCANADO', 'text': 'Gás encanado', 'value': 'SIM'}, {'key': 'ESPACO_GOURMET_NA_AREA_COMUM', 'text': 'Espaço gourmet na área comum', 'value': 'SIM'}, {'key': 'BRINQUEDOTECA', 'text': 'Brinquedoteca', 'value': 'NAO'}, {'key': 'CORRIMAO', 'text': 'Corrimão', 'value': 'SIM'}, {'key': 'PISO_TATIL', 'text': 'Piso tátil', 'value': 'SIM'}, {'key': 'RAMPAS_DE_ACESSO', 'text': 'Rampas de acesso', 'value': 'NAO'}, {'key': 'SALAO_DE_JOGOS', 'text': 'Salão de jogos', 'value': 'NAO'}, {'key': 'VAGA_DE_GARAGEM_ACESSIVEL', 'text': 'Vaga de garagem acessível', 'value': 'SIM'}, {'key': 'AREA_VERDE', 'text': 'Área verde', 'value': 'NAO'}, {'key': 'Elevador', 'value': 'NAO'}, {'key': 'Porteiro24H', 'value': 'SIM'}]",500,210,Normal,"{'name': 'Campo Grande', 'hub': {'loading': 'UNSET', 'enabled': False, 'abSecretariat': False, 'isPrimaryMarket': False}, 'id': 4052}",Apartamento,NaoExiste,728,1,"{'street': 'Avenida Brasil', 'neighborhood': 'Campo Grande', 'city': 'Rio de Janeiro', 'zipCode': '23078-002', 'stateName': 'Rio de Janeiro', 'stateAcronym': 'RJ', 'lat': -22.8618923, 'lng': -43.5494151, 'countryName': 'Brasil', 'countryCode': 'BR', 'country': 'Brasil'}",2.0,7,,True,False,False,"[{'name': 'Rio Jordão', 'type': 'PARK_OR_GREEN_AREA', 'slug': 'rio-jordao-rio-de-janeiro-rj-brasil'}, {'name': 'Escola Municipal Tóquio', 'type': 'SCHOOL', 'slug': 'escola-municipal-toquio-campo-grande-rio-de-janeiro-rj'}, {'name': 'Escola Municipal Ministro Alcides Carneiro', 'type': 'SCHOOL', 'slug': 'escola-municipal-ministro-alcides-carneiro-campo-grande-rio-de-janeiro-rj'}, {'name': 'Escola Municipal Comunidade Jardim Pedregoso', 'type': 'SCHOOL', 'slug': 'escola-municipal-comunidade-jardim-pedregoso-campo-grande-rio-de-janeiro-rj'}, {'name': 'Escola Municipal Professor Manuel Said Ali', 'type': 'SCHOOL', 'slug': 'escola-municipal-professor-manuel-said-ali-campo-grande-rio-de-janeiro-rj'}]",IMMEDIATE,['Exclusivity'],"{'closingRate': 0, 'shouldHighlightIcon': True, 'shouldShowOfferDialog': False, 'shouldShowOffers': False, 'summary': []}",,{},0,"[{'imovelId': 893726550, 'businessContext': 'RENT', 'status': 'publicado', 'firstPublicationDate': '2022-07-27T02:23:30.000+0000', 'lastPublicationDate': '2022-07-27T02:23:30.000+0000', 'listingRentModel': {'listingBusinessContextId': 1183741, 'rentalAdministrator': 'QUINTOANDAR'}, 'ownership': 'STANDARD'}]",,"{'loaded': False, 'loading': False, 'RENT': {'visitsEnabled': True, 'talkToAgentEnabled': False}, 'SALE': {'visitsEnabled': True, 'talkToAgentEnabled': False}}","{'isDialogOpen': False, 'alreadyOpenedByQueryParam': False}",11,"{'minValue': 125, 'maxValue': 375}",,0.0,True,True,,,,,,,,RIO 13
1,893872688.0,2,Rio de Janeiro,1.0,0,"[{'key': 'BANHEIRA_DE_HIDROMASSAGEM', 'text': 'Banheira', 'value': 'NAO', 'optional': False}, {'key': 'BOX', 'text': 'Box', 'value': 'SIM', 'optional': False}, {'key': 'VARANDA', 'text': 'Varanda', 'value': 'NAO', 'optional': False}, {'key': 'PISCINA_PRIVATIVA', 'text': 'Piscina privativa', 'value': 'SIM', 'optional': False}, {'key': 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'text': 'Armários no quarto', 'value': 'NAO', 'optional': False}, {'key': 'ARMARIOS_NOS_BANHEIROS', 'text': 'Armários no banheiro', 'value': 'NAO', 'optional': False}, {'key': 'ARMARIOS_NA_COZINHA', 'text': 'Armários na cozinha', 'value': 'NAO', 'optional': False}, {'key': 'AR_CONDICIONADO', 'text': 'Ar condicionado', 'value': 'NAO', 'optional': False}, {'key': 'CHUVEIRO_A_GAS', 'text': 'Chuveiro a gás', 'value': 'SIM', 'optional': False}, {'key': 'QUARTO_DE_SERVICO', 'text': 'Quarto de serviço', 'value': 'SIM', 'optional': False}, {'key': 'BANHEIRO_DE_SERVICO', 'text': 'Banheiro de serviço', 'value': 'SIM', 'optional': False}, {'key': 'VARANDA_GOURMET', 'text': 'Varanda gourmet', 'value': 'SIM', 'optional': False}, {'key': 'APARTAMENTO_COBERTURA', 'text': 'Apartamento cobertura', 'value': 'NAO', 'optional': False}, {'key': 'QUARTO_EXTRA_REVERSIVEL', 'text': 'Quarto extra reversível', 'value': 'SIM', 'optional': False}, {'key': 'FOGAO_INCLUSO', 'text': 'Fogão', 'value': 'NAO', 'optional': False}, {'key': 'GELADEIRA_INCLUSO', 'text': 'Geladeira', 'value': 'NAO', 'optional': False}, {'key': 'BANHEIRO_ADAPTADO', 'text': 'Banheiro adaptado', 'value': 'NAO', 'optional': False}, {'key': 'CLOSET', 'text': 'Closet', 'value': 'NAO', 'optional': False}, {'key': 'COZINHA_AMERICANA', 'text': 'Cozinha americana', 'value': 'SIM', 'optional': False}, {'key': 'MESAS_E_CADEIRAS_DE_ESCRITORIO', 'text': 'Mesas e cadeiras de escritório', 'value': 'NAO', 'optional': False}, {'key': 'JARDIM', 'text': 'Jardim', 'value': 'NAO', 'optional': False}, {'key': 'QUARTOS_E_CORREDORES_COM_PORTAS_AMPLAS', 'text': 'Quartos e corredores com portas amplas', 'value': 'SIM', 'optional': False}, {'key': 'QUINTAL', 'text': 'Quintal', 'value': 'NAO', 'optional': False}, {'key': 'SOMENTE_UMA_CASA_NO_TERRENO', 'text': 'Somente uma casa no terreno', 'value': 'NAO', 'optional': False}, {'key': 'AREA_DE_SERVICO', 'text': 'Área de serviço', 'value': 'SIM', 'optional': False}]","[{'key': 'BANHEIRA_DE_HIDROMASSAGEM', 'text': 'Banheira', 'value': 'NAO', 'optional': False}, {'key': 'PISCINA_PRIVATIVA', 'text': 'Piscina privativa', 'value': 'SIM', 'optional': False}, {'key': 'AR_CONDICIONADO', 'text': 'Ar condicionado', 'value': 'NAO', 'optional': False}, {'key': 'SOL_DA_MANHA', 'text': 'Sol da manhã', 'value': 'NAO', 'optional': False}, {'key': 'SOL_DA_TARDE', 'text': 'Sol da tarde', 'value': 'SIM', 'optional': False}, {'key': 'CORTINAS_BLACK_OUT', 'text': 'Cortinas corta luz', 'value': 'SIM', 'optional': False}, {'key': 'CORTINAS_DECORATIVAS', 'text': 'Cortina translúcida', 'value': 'SIM', 'optional': False}, {'key': 'JANELA_ANTI_RUIDO', 'text': 'Janela anti-ruído', 'value': 'SIM', 'optional': False}, {'key': 'VENTILADOR_DE_TETO', 'text': 'Ventilador de teto', 'value': 'NAO', 'optional': False}, {'key': 'LUMINOSIDADE_NATURAL', 'text': 'Janelas grandes', 'value': 'SIM', 'optional': False}, {'key': 'VISTA_LIVRE', 'text': 'Vista livre', 'value': 'NAO', 'optional': False}, {'key': 'RUA_SILENCIOSA', 'text': 'Rua silenciosa', 'value': 'SIM', 'optional': False}]","[{'key': 'BOX', 'text': 'Box', 'value': 'SIM', 'optional': False}, {'key': 'ARMARIOS_EMBUTIDOS_NO_QUARTO', 'text': 'Armários no quarto', 'value': 'NAO', 'optional': False}, {'key': 'ARMARIOS_NOS_BANHEIROS', 'text': 'Armários no banheiro', 'value': 'NAO', 'optional': False}, {'key': 'ARMARIOS_NA_COZINHA', 'text': 'Armários na cozinha', 'value': 'NAO', 'optional': False}, {'key': 'CHUVEIRO_A_GAS', 'text': 'Chuveiro a gás', 'value': 'SIM', 'optional': False}, {'key': 'FOGAO_INCLUSO', 'text': 'Fogão', 'value': 'NAO', 'optional': False}, {'key': 'GELADEIRA_INCLUSO', 'text': 'Geladeira', 'value': 'NAO', 'optional': False}, {'key': 'CHUVEIRO_ELETRICO', 'text': 'Chuveiro elétrico', 'value': 'SIM', 'optional': False}, {'key': 'MICROONDAS', 'text': 'Microondas', 'value': 'NAO', 'optional': False}, {'key': 'SOFA', 'text': 'Sofá', 'value': 'NAO', 'optional': False}, {'key': 'MAQUINA_DE_LAVAR', 'text': 'Máquina de lavar', 'value': 'NAO', 'optional': False}, {'key': 'TANQUE', 'text': 'Tanque', 'value': 'SIM', 'optional': False}, {'key': 'REDE_DE_PROTECAO', 'text': 'Tela nas janelas', 'value': 'SIM', 'optional': False}, {'key': 'VARAL_DE_ROUPAS', 'text': 'Varal de roupas', 'value': 'SIM', 'optional': False}, {'key': 'TOMADAS_NOVAS', 'text': 'Tomadas 3 pinos', 'value': 'SIM', 'optional': False}, {'key': 'TELEVISAO', 'text': 'Televisão', 'value': 'NAO', 'optional': False}, {'key': 'MESAS_E_CADEIRAS_DE_JANTAR', 'text': 'Mesas e cadeiras de jantar', 'value': 'NAO', 'optional': False}, {'key': 'CHURRASQUEIRA', 'text': 'Churrasqueira', 'value': 'SIM', 'optional': False}, {'key': 'ACESSO_SEM_DEGRAUS', 'text': 'Acesso sem degraus', 'value': 'SIM', 'optional': False}, {'key': 'COOKTOP', 'text': 'Fogão cooktop', 'value': 'NAO', 'optional': False}, {'key': 'UTENSILIOS_DE_COZINHA', 'text': 'Utensílios de cozinha', 'value': 'NAO', 'optional': False}, {'key': 'CAMA_DE_CASAL', 'text': 'Cama de casal', 'value': 'NAO', 'optional': False}, {'key': 'CAMA_DE_SOLTEIRO', 'text': 'Cama de solteiro', 'value': 'NAO', 'optional': False}, {'key': 'ESPELHO_NO_BANHEIRO', 'text': 'Espelho no banheiro', 'value': 'SIM', 'optional': False}, {'key': 'FECHADURA_ELETRONICA', 'text': 'Fechadura eletrônica', 'value': 'SIM', 'optional': False}, {'key': 'ENERGIA', 'text': 'Energia no imóvel', 'value': 'SIM', 'optional': False}]",45,"[{'key': 'PLAYGROUND', 'text': 'Playground', 'value': 'SIM'}, {'key': 'PISCINA', 'text': 'Piscina', 'value': 'SIM'}, {'key': 'CHURRASQUEIRA', 'text': 'Churrasqueira', 'value': 'NAO'}, {'key': 'QUADRA_ESPORTIVA', 'text': 'Quadra esportiva', 'value': 'NAO'}, {'key': 'ACADEMIA', 'text': 'Academia', 'value': 'NAO'}, {'key': 'SALAO_DE_FESTAS', 'text': 'Salão de festas', 'value': 'SIM'}, {'key': 'SAUNA', 'text': 'Sauna', 'value': 'NAO'}, {'key': 'LAVANDERIA_NO_PREDIO', 'text': 'Lavanderia no prédio', 'value': 'NAO'}, {'key': 'GAS_ENCANADO', 'text': 'Gás encanado', 'value': 'SIM'}, {'key': 'ESPACO_GOURMET_NA_AREA_COMUM', 'text': 'Espaço gourmet na área comum', 'value': 'SIM'}, {'key': 'BRINQUEDOTECA', 'text': 'Brinquedoteca', 'value': 'SIM'}, {'key': 'CORRIMAO', 'text': 'Corrimão', 'value': 'SIM'}, {'key': 'PISO_TATIL', 'text': 'Piso tátil', 'value': 'NAO'}, {'key': 'RAMPAS_DE_ACESSO', 'text': 'Rampas de acesso', 'value': 'NAO'}, {'key': 'SALAO_DE_JOGOS', 'text': 'Salão de jogos', 'value': 'SIM'}, {'key': 'VAGA_DE_GARAGEM_ACESSIVEL', 'text': 'Vaga de garagem acessível', 'value': 'SIM'}, {'key': 'AREA_VERDE', 'text': 'Área verde', 'value': 'NAO'}, {'key': 'Elevador', 'value': 'SIM'}, {'key': 'Porteiro24H', 'value': 'SIM'}]",550,320,Normal,"{'name': 'Campo Grande', 'hub': {'loading': 'UNSET', 'enabled': False, 'abSecretariat': False, 'isPrimaryMarket': False}, 'id': 4052}",Apartamento,NaoExiste,890,1,"{'street': 'Avenida Brasil', 'neighborhood': 'Campo Grande', 'city': 'Rio de Janeiro', 'zipCode': '23078-001', 'stateName': 'Rio de Janeiro', 'stateAcronym': 'RJ', 'lat': -22.8604889, 'lng': -43.5472804, 'countryName': 'Brasil', 'countryCode': 'BR', 'country': 'Brasil'}",2.0,8,,True,False,False,"[{'name': 'Rio Jordão', 'type': 'PARK_OR_GREEN_AREA', 'slug': 'rio-jordao-rio-de-janeiro-rj-brasil'}, {'name': 'Escola Municipal Tóquio', 'type': 'SCHOOL', 'slug': 'escola-municipal-toquio-campo-grande-rio-de-janeiro-rj'}, {'name': 'Escola Municipal Ministro Alcides Carneiro', 'type': 'SCHOOL', 'slug': 'escola-municipal-ministro-alcides-carneiro-campo-grande-rio-de-janeiro-rj'}, {'name': 'Escola Municipal Comunidade Jardim Pedregoso', 'type': 'SCHOOL', 'slug': 'escola-municipal-comunidade-jardim-pedregoso-campo-grande-rio-de-janeiro-rj'}]",IMMEDIATE,['Exclusivity'],"{'closingRate': 0, 'shouldHighlightIcon': True, 'shouldShowOfferDialog': False, 'shouldShowOffers': False, 'summary': []}",,{},0,"[{'imovelId': 893872688, 'businessContext': 'RENT', 'status': 'publicado', 'firstPublicationDate': '2022-11-25T22:15:15.000+0000', 'lastPublicationDate': '2022-11-25T22:15:15.000+0000', 'listingRentModel': {'listingBusinessContextId': 1356564, 'rentalAdministrator': 'QUINTOANDAR'}, 'ownership': 'STANDARD'}]",,"{'loaded': False, 'loading': False, 'RENT': {'visitsEnabled': True, 'talkToAgentEnabled': False}, 'SALE': {'visitsEnabled': True, 'talkToAgentEnabled': False}}","{'isDialogOpen': False, 'alreadyOpenedByQueryParam': False}",12,"{'minValue': 137.5, 'maxValue': 412.5}",,0.0,,,,,,,,,,RIO 13
